id,title,category,source,tags,source_url
arxiv_2607.19331v1,ISO: An RLVR-Native Optimization Stack,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19331v1
arxiv_2607.19332v1,ROMS-IMLE: A Minimalist Approach to Competitive Single-Step Generative Modelling,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19332v1
arxiv_2607.19333v1,Provable diffusion-based posterior sampling for linear inverse problems via DDIM,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19333v1
arxiv_2607.19378v3,Native Multi-Dimensional Subquadratic Operators via Input Dependent Long Convolutions,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19378v3
arxiv_2607.20301v1,The Blessing of Dimensionality: How Near-Orthogonality in High-Dimensional Spaces Explains Temporal Portability,cs.LG,ArXiv,,http://arxiv.org/abs/2607.20301v1
arxiv_2607.21488v1,Compact Latent Coordination for Autonomous Vehicles at Unsignalized Intersections,cs.LG,ArXiv,,http://arxiv.org/abs/2607.21488v1
arxiv_2607.21535v1,Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context,cs.LG,ArXiv,,http://arxiv.org/abs/2607.21535v1
arxiv_2607.21535v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2607.21535v1
arxiv_2607.21573v1,Beyond Sufficiency: Time Series Explanation with Counterfactual Necessity,cs.LG,ArXiv,,http://arxiv.org/abs/2607.21573v1
arxiv_2607.21573v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2607.21573v1
arxiv_2607.22444v1,Hyperball May Not Be a Free Lunch,cs.LG,ArXiv,,http://arxiv.org/abs/2607.22444v1
arxiv_2607.22458v1,Phylogenetic signal in marine mammal and bird vocalizations captured by audio foundation models: the limited benefit of domain-specific pretraining,cs.LG,ArXiv,,http://arxiv.org/abs/2607.22458v1
arxiv_2607.22489v1,\k{appa}-LoRA: Condition Numbers Reveal Which LoRA Matrices Worth Updating,cs.LG,ArXiv,,http://arxiv.org/abs/2607.22489v1
arxiv_2607.24645v1,Sparse Autoencoders Encode Both Concepts and Functions: The Downstream Geometry of Feature Effects,cs.LG,ArXiv,,http://arxiv.org/abs/2607.24645v1
arxiv_2607.25718v2,Tools Are Not Islands: Set-Level Tool Retrieval for LLM Agents via Query-Conditioned Hyperedge Prediction,cs.LG,ArXiv,,http://arxiv.org/abs/2607.25718v2
arxiv_2607.25907v1,Minimizing Targeted Activations: Input-Only Suppression of Evaluation-Awareness Latents in Large Language Models,cs.LG,ArXiv,,http://arxiv.org/abs/2607.25907v1
arxiv_2607.25970v1,Reinforcement Learning for Code Optimization,cs.LG,ArXiv,,http://arxiv.org/abs/2607.25970v1
arxiv_2607.26000v1,Empirical Evaluation of Out-Of-Distribution Performance of Tabular Foundation Models,cs.LG,ArXiv,,http://arxiv.org/abs/2607.26000v1
arxiv_2607.27073v1,Parameter-Free Dynamic Regret for Online Convex Optimization under Heavy-Tailed Noise,cs.LG,ArXiv,,http://arxiv.org/abs/2607.27073v1
arxiv_2607.27083v1,Scores Are Not Decisions: Cost-Aware Stopping for Tool Acquisition in LLM Agents,cs.LG,ArXiv,,http://arxiv.org/abs/2607.27083v1
arxiv_2607.27143v1,Cost-Sensitive Conformal Prediction and Human-in-the-Loop Abstention for Imbalanced High-Stakes Decision Support: A Multi-Domain Benchmark,cs.LG,ArXiv,,http://arxiv.org/abs/2607.27143v1
arxiv_2607.28553v1,APO: Unsupervised Atomic Policy Optimization for 3D Structure Prediction of Atomic Systems,cs.LG,ArXiv,,http://arxiv.org/abs/2607.28553v1
arxiv_2607.29561v1,MOT-SR: Multi-Objective Tool-Augmented Scientific Equation Discovery with Large Language Models,cs.LG,ArXiv,,http://arxiv.org/abs/2607.29561v1
arxiv_2607.29614v1,A Human-Centered Validation of the Explainability-Performance Coefficient,cs.LG,ArXiv,,http://arxiv.org/abs/2607.29614v1
arxiv_2607.29617v1,When Does On-Policy Interaction Help? Representational Tradeoffs in Value-Based Imitation Learning,cs.LG,ArXiv,,http://arxiv.org/abs/2607.29617v1
arxiv_2607.29621v1,CENDRe: Concept Extraction with Natural Domain Representations,cs.LG,ArXiv,,http://arxiv.org/abs/2607.29621v1
arxiv_2608.02508v1,RoMeRL: Balancing Feedback Coverage and the Memory-Reward Trap in Self-Evolving Agent Memory via Reduced-Order Utility States,cs.LG,ArXiv,,http://arxiv.org/abs/2608.02508v1
