id,title,category,source,tags,source_url
arxiv_2606.17412v4,Enhancing Pathological VLMs with Cross-scale Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17412v4
arxiv_2606.18123v1,Predicting Immune Biomarkers with MultiModal Mixture-of-Expert Pathology Foundation Models Empowers Precision Oncology,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18123v1
arxiv_2606.18153v1,Neural Tree Reconstruction for the Open Forest Observatory,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18153v1
arxiv_2606.18156v1,ReAge3D: Re-Aging 3D Faces with View Consistency,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18156v1
arxiv_2606.18180v1,EgoCS-400K: An Egocentric Gameplay Dataset for World Models,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18180v1
arxiv_2606.18231v1,Adaptive Volumetric Mechanical Property Fields Invariant to Resolution,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18231v1
arxiv_2606.18242v1,EventDrive: Event Cameras for Vision-Language Driving Intelligence,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18242v1
arxiv_2606.18243v1,MOCHI: Motion Enhancement of Collaborative Human-object Interactions,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18243v1
arxiv_2606.18249v1,Unified Multimodal Autoregressive Modeling with Shared Context-Visual Tokenizer is Key to Unification,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18249v1
arxiv_2606.18250v1,Future Dynamic 3D Reconstruction: A 3D World Model with Disentangled Ego-Motion,cs.CV,ArXiv,,http://arxiv.org/abs/2606.18250v1
arxiv_2606.19215v1,GUMP-Net: An interpretable model-data-driven intelligent algorithm for multi-class pelvic segmentation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19215v1
arxiv_2606.19249v1,Transformer Geometry Observatory TGO-I: Spectral Geometry Observatory,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19249v1
arxiv_2606.19253v1,OneCanvas: 3D Scene Understanding via Panoramic Reprojection,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19253v1
arxiv_2606.19258v1,CABLE: Cloud-Assisted Bandwidth-efficient LMM-based Encoding for V2X Systems,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19258v1
arxiv_2606.19259v1,A Multi-Domain Benchmark for Detecting AI-Generated Text-Rich Images from GPT-Image-2,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19259v1
arxiv_2606.19277v1,"A Unified Framework for Efficient Remote Sensing Visual Question Answering: Adapting Dual, Hybrid, and Encoder-Decoder Architectures",cs.CV,ArXiv,,http://arxiv.org/abs/2606.19277v1
arxiv_2606.19300v1,Confidence is Not Reliability: Rethinking MC Dropout in Brain Tumour Segmentation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19300v1
arxiv_2606.19316v1,NeuMesh++: Towards Versatile and Efficient Volumetric Editing with Disentangled Neural Mesh-based Implicit Field,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19316v1
arxiv_2606.19338v1,Beyond the Current Observation: Evaluating Multimodal Large Language Models in Controllable Non-Markov Games,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19338v1
arxiv_2606.19341v1,Native Active Perception as Reasoning for Omni-Modal Understanding,cs.CV,ArXiv,,http://arxiv.org/abs/2606.19341v1
arxiv_2606.20455v1,PCFootprint: A Large-Scale Dataset and Benchmark for Vectorized Building Footprint Extraction from Aerial LiDAR Point Clouds,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20455v1
arxiv_2606.20477v1,Scalable Training of Spatially Grounded 2D Vision-Language Models for Radiology,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20477v1
arxiv_2606.20488v1,"How Fragile Are Training-Free AI-Generated Image Detectors? A Controlled Audit of Score Direction, Preprocessing, and Compression",cs.CV,ArXiv,,http://arxiv.org/abs/2606.20488v1
arxiv_2606.20506v1,FreeStyle: Free Control of Style-Content Dual-Reference Generation from Community LoRA Mining,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20506v1
arxiv_2606.20515v1,S-Agent: Spatial Tool-Use Elicits Reasoning for Spatial Intelligence,cs.CV,ArXiv,,http://arxiv.org/abs/2606.20515v1
